bhk,type,area,region,status,age,final_price_lakhs
4,0,7.8636512654486515,219,0,1,235.0
1,0,6.018593214496234,207,0,1,135.0
3,0,6.963189985870238,153,0,1,340.0
2,0,6.478509642208569,207,1,0,165.0
1,0,6.236369590203704,207,0,1,95.0
3,0,7.0909098220799835,11,1,0,390.0
2,0,6.905753276311464,152,0,1,235.0
2,0,7.0909098220799835,207,0,1,190.0
2,0,6.803505257608338,207,1,0,218.00000000000003
3,0,7.1316985104669115,207,0,1,250.0
3,0,7.024649030453636,153,0,0,280.0
2,0,6.70196036600254,11,1,1,190.0
3,0,7.186144304522325,152,0,1,275.0
3,0,7.3783837129967145,11,0,1,325.0
2,0,6.621405651764134,112,1,0,135.0
2,0,6.7464121285733745,207,1,0,160.0
1,0,6.255750041753367,161,0,1,190.0
2,0,6.7464121285733745,11,1,0,239.0
2,0,6.398594934535208,205,1,0,129.0
1,0,6.066108090103747,207,0,1,93.0
1,0,5.993961427306569,207,0,1,87.0
2,0,6.740519359606223,207,0,1,120.0
1,0,6.115892125483034,207,0,1,100.0
2,0,6.933423025730715,146,0,1,115.0
2,0,6.904750769961838,156,0,0,185.0
2,0,6.862757913051401,170,1,0,50.5
2,0,6.80903930604298,170,1,0,50.51
2,0,6.957497370876951,110,0,1,88.0
2,0,7.00397413672268,110,0,1,88.0
2,0,6.957497370876951,110,0,1,82.0
2,0,7.023758954738443,110,0,1,90.0
1,0,7.00397413672268,110,0,1,80.0
2,0,7.048386408721883,110,0,1,100.0
2,0,7.048386408721883,110,0,1,100.0
1,0,7.00397413672268,110,0,1,78.0
2,0,7.00397413672268,110,0,1,86.0
2,0,6.985641817639208,110,0,1,77.0
1,0,6.523562306149512,110,0,1,40.0
3,0,7.307202314764738,219,1,0,126.0
2,0,6.8885724595653635,219,1,0,81.0
3,0,7.280008252884188,106,0,0,205.0
1,0,6.587550014824796,21,0,1,54.0
1,0,6.55250788703459,21,0,1,54.0
1,0,6.493753839851686,21,0,1,55.0
1,0,6.54534966033442,21,0,1,55.0
2,0,6.913737350659685,21,0,1,72.0
2,0,6.8679744089702925,21,0,1,99.0
2,0,7.00397413672268,21,0,1,105.0
1,0,6.608000625296087,21,0,1,59.5
1,0,6.559615237493242,21,0,1,72.0
1,3,6.2166061010848646,21,0,1,55.0
3,0,7.438971592395862,21,0,1,180.0
1,0,6.559615237493242,21,0,1,72.5
1,0,6.947937068614969,21,0,1,72.0
2,0,6.68586094706836,21,0,1,92.0
2,0,6.913737350659685,21,0,1,72.0
2,0,6.913737350659685,21,0,1,72.0
1,0,6.54534966033442,21,0,1,54.0
1,0,6.54534966033442,21,0,1,55.0
2,0,6.376726947898627,47,1,0,75.0
2,0,6.376726947898627,47,1,0,75.0
2,0,6.532334292222349,47,1,0,80.0
2,0,6.532334292222349,47,1,0,80.0
1,0,6.052089168924417,47,1,0,60.0
1,0,6.052089168924417,47,1,0,60.0
2,0,6.376726947898627,47,1,0,75.0
2,0,6.376726947898627,47,1,0,75.0
2,0,6.532334292222349,47,1,0,80.0
2,0,6.532334292222349,47,1,0,80.0
1,0,6.052089168924417,47,1,0,60.0
1,0,6.052089168924417,47,1,0,60.0
1,0,5.963579343618446,47,1,0,58.0
1,0,5.963579343618446,47,1,0,58.0
3,0,6.778784897685177,47,1,0,100.0
3,0,6.778784897685177,47,1,0,100.0
3,0,6.638567789166521,47,1,0,95.0
3,0,6.638567789166521,47,1,0,95.0
1,0,5.793013608384144,198,1,0,55.0
2,0,6.2285110035911835,198,1,0,85.0
3,0,7.1316985104669115,207,0,1,250.0
2,0,6.962243464266207,21,0,1,107.0
2,0,6.962243464266207,21,0,1,104.0
2,0,6.957497370876951,21,0,1,106.0
2,0,6.90875477931522,21,0,1,105.0
2,0,6.893656354602635,47,1,0,76.0
3,0,7.255591274253665,204,0,1,100.0
1,0,6.601230118728877,30,0,1,34.0
2,0,6.46302945692067,153,0,1,150.0
2,0,7.026426808699636,21,0,0,94.2
1,0,6.398594934535208,21,0,1,60.0
1,0,6.338594078203183,202,0,1,40.0
2,0,6.68586094706836,135,0,1,127.0
2,0,6.90875477931522,129,0,1,160.0
1,0,6.398594934535208,129,0,1,109.0
2,0,6.898714534329988,202,0,1,65.0
1,0,6.566672429803241,202,0,1,48.0
1,0,6.398594934535208,132,0,0,39.0
1,0,6.398594934535208,132,0,0,39.25
4,0,7.493317248862145,21,1,0,218.00000000000003
1,0,6.55250788703459,128,1,0,197.0
2,0,6.85751406254539,193,0,1,160.0
3,0,7.313886831633462,187,0,1,275.0
2,0,6.803505257608338,206,0,1,270.0
1,0,6.478509642208569,206,0,1,135.0
3,0,7.757478766584179,128,0,1,1010.0
1,0,6.55250788703459,192,1,0,99.0
2,0,6.957497370876951,154,1,0,250.0
2,0,6.957497370876951,154,1,0,250.0
1,0,6.516193076042964,65,0,1,85.0
3,0,7.313886831633462,113,0,1,600.0
3,0,7.650168700845001,38,0,0,395.0
2,0,7.0909098220799835,207,0,1,225.0
1,0,6.398594934535208,206,0,1,160.0
3,0,7.467942332285852,206,0,1,310.0
2,0,6.803505257608338,206,0,1,180.0
3,0,7.409136443920128,110,0,1,160.0
1,0,6.54534966033442,145,0,1,71.0
2,0,6.962243464266207,21,0,1,91.0
1,0,6.20455776256869,152,1,0,105.0
3,0,7.719129840906732,145,1,0,171.0
3,0,6.786716950605081,152,0,1,255.0
2,0,7.0909098220799835,61,0,1,140.0
1,0,6.535241271013659,145,0,0,71.45
2,0,6.9363427358340495,145,0,0,105.0
2,0,7.110696122978827,21,1,0,103.0
2,0,6.914730892718563,21,0,1,101.0
2,0,6.903747257584598,21,0,1,104.0
1,0,6.54965074223381,21,0,1,61.95
2,0,6.873163834212518,21,0,1,85.09
1,0,6.490723534502507,21,0,1,61.99
1,0,6.493753839851686,21,0,1,64.21
1,0,6.559615237493242,21,0,1,68.56
1,0,6.654152520183219,21,1,0,60.15
1,0,6.664409020350408,21,1,0,59.24
2,0,6.907755278982137,21,1,0,84.32
3,0,7.234898420314831,21,1,0,131.0
1,0,6.555356891810665,21,0,1,60.25
2,0,6.893656354602635,21,0,1,87.52
1,0,6.580639137284949,21,0,0,60.51
2,0,6.883462586413092,21,0,1,82.45
1,0,6.461468176353717,21,0,1,67.27
3,0,7.183870715062453,21,0,1,144.0
2,0,6.949856455000773,21,0,1,99.29
2,0,6.949856455000773,21,0,1,98.99
2,0,7.035268599281097,21,0,1,92.89
1,0,6.517671272912275,21,0,1,62.12
2,0,7.110696122978827,21,1,0,103.0
1,0,6.513230110912307,21,0,1,65.25
2,0,6.887552571664617,21,0,1,95.11
2,0,6.839476438228843,21,0,1,81.9
1,0,6.573680166960646,21,0,1,74.99
1,0,6.7661917146603505,21,0,1,63.89
2,0,7.01301578963963,21,0,1,89.99
2,0,6.949856455000773,21,0,1,93.21
2,0,7.01301578963963,21,0,1,89.99
2,0,6.949856455000773,21,0,1,93.21
2,0,6.913737350659685,21,0,1,90.59
1,0,6.580639137284949,21,0,1,60.25
1,0,6.492239835020471,21,0,1,64.01
2,0,6.898714534329988,146,0,1,82.56
2,0,6.78332520060396,21,0,1,92.05
1,0,6.580639137284949,21,0,1,60.69
2,0,6.913737350659685,21,0,1,90.69
1,0,6.582025138892826,21,0,1,59.99
1,0,6.4425401664681985,21,0,1,59.99
1,0,6.580639137284949,21,0,1,60.89
2,0,6.78332520060396,21,0,1,92.61
2,0,7.052721049232323,21,0,0,82.14
2,0,6.937314081223682,21,1,0,83.5
2,0,6.51471269087253,21,0,0,68.73
1,0,6.51471269087253,21,0,0,68.74
1,0,6.7650389767805414,21,0,0,66.89
2,0,6.985641817639208,21,1,0,93.12
2,0,6.960347729101308,21,1,0,93.24
2,0,7.052721049232323,21,1,0,80.21
2,0,6.914730892718563,21,0,1,101.0
2,0,6.903747257584598,21,0,1,104.0
1,0,6.54965074223381,21,0,1,61.95
2,0,6.873163834212518,21,0,1,85.09
1,0,6.490723534502507,21,0,1,61.99
1,0,6.493753839851686,21,0,1,64.21
1,0,6.559615237493242,21,0,1,68.56
1,0,6.398594934535208,100,0,1,120.0
2,0,6.3561076606958915,219,1,0,87.0
3,0,6.835184586147301,219,1,0,140.0
2,0,6.957497370876951,222,0,1,105.0
3,0,7.0909098220799835,219,1,0,99.0
2,0,7.323830566202317,219,0,1,140.0
2,0,6.762729506931879,219,0,1,82.0
1,0,6.530877627725885,219,0,1,68.0
2,0,6.650279048587422,170,1,0,55.49
2,0,6.398594934535208,219,1,0,95.0
1,0,6.1463292576688975,102,1,0,27.0
3,0,7.3783837129967145,219,0,1,145.0
1,0,6.516193076042964,91,0,1,55.0
3,0,7.313886831633462,219,1,0,130.0
2,0,6.68586094706836,219,0,1,95.0
2,0,6.5337888379333435,219,1,0,80.0
2,0,6.852242569051878,170,1,0,72.0
2,0,7.099201743553092,219,0,1,120.0
2,0,7.00850518208228,219,0,1,86.67
1,0,6.55250788703459,187,0,1,112.0
1,0,5.968707559985366,207,0,1,79.0
2,0,6.957497370876951,110,0,1,82.0
2,0,6.621405651764134,106,0,1,95.0
3,0,6.767343125265392,180,1,0,235.0
2,0,6.517671272912275,180,1,0,167.0
2,0,6.4425401664681985,180,1,0,155.0
1,0,6.20050917404269,180,1,0,114.0
3,0,6.720220155135295,180,1,0,224.00000000000003
1,0,6.478509642208569,106,0,1,55.0
3,0,6.92951677076365,100,1,0,270.0
2,0,6.548219102762372,100,1,0,187.0
2,0,6.71174039505618,100,1,0,218.00000000000003
2,0,6.620073206530356,100,1,0,203.0
2,0,6.536691597591305,152,1,0,150.0
2,0,6.523562306149512,152,1,0,151.0
1,0,6.20050917404269,152,1,0,98.0
2,0,6.434546518787453,153,1,0,140.0
3,0,6.8885724595653635,153,0,0,265.0
2,0,7.048386408721883,11,0,1,290.0
2,0,6.957497370876951,61,0,1,250.0
2,0,6.621405651764134,61,0,1,135.0
1,0,6.311734809152915,61,0,1,90.0
3,0,7.3783837129967145,61,0,1,250.0
2,0,6.532334292222349,61,0,1,135.0
1,0,6.459904454377535,61,0,1,86.0
1,0,6.311734809152915,61,0,1,75.0
2,0,7.00397413672268,61,0,1,185.0
2,0,7.0909098220799835,61,0,1,175.0
2,0,7.026426808699636,61,0,1,185.0
1,0,6.652863029353347,21,1,0,63.25
1,0,6.587550014824796,21,0,0,67.45
2,0,6.98100574072173,21,0,0,91.25
1,0,6.573680166960646,21,0,1,61.25
3,0,7.3098814858247865,21,0,0,122.0
3,0,7.201916317531627,21,0,0,137.0
2,0,7.078341579557671,21,0,0,98.75
1,0,6.617402977974478,21,0,0,64.67
2,0,7.065613363597717,21,1,0,109.0
2,0,6.955592608396297,47,0,0,77.5
1,0,6.618738983517219,57,1,0,30.0
1,0,6.591673732008658,170,0,0,40.5
1,0,6.78105762593618,170,1,0,43.0
2,0,7.02197642307216,47,1,0,59.5
1,0,6.641182169740591,145,0,0,59.26
2,0,6.985641817639208,21,0,0,93.22
1,0,6.654152520183219,21,0,0,66.23
1,0,6.580639137284949,21,0,0,63.24
1,0,6.647688373563329,21,0,0,70.12
3,0,7.382124365737512,21,1,0,130.0
2,0,7.010311867307229,21,1,0,91.36
2,0,7.078341579557671,21,0,0,98.75
1,0,6.617402977974478,21,0,0,64.67
2,0,7.065613363597717,21,1,0,109.0
3,0,7.382124365737512,21,1,0,130.0
2,0,7.010311867307229,21,1,0,91.36
2,0,7.002155954403621,21,1,0,90.25
2,0,6.925595197110468,21,1,0,84.12
2,0,6.889591308354466,21,1,0,82.55
1,0,6.773080375655535,21,1,0,67.44
1,0,6.759255270663693,21,1,0,66.22
1,0,6.641182169740591,21,1,0,64.12
1,0,6.652863029353347,21,1,0,63.25
3,0,7.3098814858247865,21,0,0,129.0
1,0,6.617402977974478,21,0,0,64.25
1,0,6.516193076042964,21,1,0,56.83
1,0,6.674561391814426,21,1,0,61.21
3,0,7.234898420314831,21,1,0,122.0
2,0,7.057036981697891,21,1,0,99.7
1,0,6.38856140554563,21,0,1,61.21
3,0,7.3098814858247865,21,0,0,129.0
1,0,6.617402977974478,21,0,0,64.25
1,0,6.516193076042964,21,1,0,56.83
1,0,6.674561391814426,21,1,0,61.21
3,0,7.234898420314831,21,1,0,122.0
2,0,7.057036981697891,21,1,0,99.7
1,0,6.38856140554563,21,0,1,61.21
1,0,6.598509028614515,21,0,1,61.45
3,0,7.333676395657684,21,0,1,133.0
1,0,6.478509642208569,110,0,1,50.0
2,0,6.994849985833071,110,0,1,85.0
6,0,8.188966863648876,90,0,1,1900.0
6,0,8.071218539969863,90,0,1,1800.0
5,0,8.03947991910045,90,0,1,1700.0
5,0,7.937731775260109,90,0,1,1500.0
2,0,6.954638864880987,154,1,0,240.0
1,0,6.551080335043404,154,1,0,145.0
2,0,7.048386408721883,219,0,1,266.0
2,0,6.928537818164665,102,1,0,68.0
2,0,6.836259277277067,205,0,1,172.0
2,0,7.285506548522785,23,0,0,203.0
2,0,6.9167150203536085,208,0,0,122.0
2,0,6.892641641172089,54,0,0,182.0
2,0,6.9930151229329605,54,0,0,185.0
3,0,7.2991214627108,54,0,0,285.0
1,0,6.582025138892826,54,0,0,133.0
2,0,7.251344983372214,25,0,0,184.0
2,0,7.803843303538772,25,0,0,345.0
3,0,7.3395376954076745,54,0,0,289.0
4,0,8.18060094759445,25,0,0,512.0
2,0,7.232733136177615,25,0,0,177.0
2,0,7.191429330036379,25,0,0,175.0
2,0,7.161622002939187,25,0,0,160.0
2,0,7.0825485693553,195,1,0,183.0
2,0,7.053585727193677,54,1,0,184.0
3,0,7.358830898342354,25,0,0,214.0
2,0,7.176254532017144,25,0,0,165.0
3,0,7.048386408721883,54,0,0,287.0
3,0,7.486613313139955,25,0,0,253.0
3,0,7.478734825567875,25,0,0,245.00000000000003
3,0,7.3277805384216315,25,0,0,204.0
3,0,7.3310603052186325,25,0,0,196.0
2,0,7.266827347520591,25,0,0,194.0
3,0,7.333676395657684,195,1,0,247.00000000000003
2,0,6.952728644624869,54,1,0,181.0
3,0,7.167809184316444,195,0,0,245.00000000000003
2,0,7.0825485693553,195,0,0,182.0
3,0,7.490529402060711,25,0,0,264.0
1,0,6.642486801367256,54,1,0,135.0
3,0,7.803843303538772,25,1,0,346.0
3,0,7.867105500316739,25,0,0,345.0
3,0,7.803843303538772,25,0,0,345.0
4,0,8.18060094759445,25,1,0,511.00000000000006
3,0,7.867105500316739,25,1,0,420.0
2,0,7.31986492980897,54,0,0,237.0
3,0,7.936302693201959,54,0,0,499.0
3,0,7.504391559161238,54,0,0,340.0
3,0,7.497207223203318,54,0,0,337.0
2,0,7.1316985104669115,54,0,0,245.00000000000003
2,0,7.039660349862076,54,0,0,199.0
2,0,6.977281341630747,21,0,0,96.35
2,0,6.968850378341948,21,0,0,95.52
1,0,6.516193076042964,21,0,0,61.25
2,0,7.00850518208228,21,0,0,96.53
2,0,6.994849985833071,21,0,0,91.25
2,0,7.065613363597717,21,1,0,109.0
1,0,6.398594934535208,206,1,0,90.0
3,0,7.327123292259293,21,0,0,146.0
2,0,7.02197642307216,156,0,1,203.0
2,0,6.431331081933479,106,0,1,94.0
2,0,6.825460036255307,21,0,1,78.0
1,0,6.373319789577012,21,0,1,62.0
1,0,6.53813982376767,21,0,1,64.51
2,0,6.493753839851686,25,1,0,175.0
1,0,6.07073772800249,25,1,0,117.0
3,0,6.93828448401696,25,1,0,280.0
2,0,6.90875477931522,219,1,0,85.0
2,0,7.153833801578843,208,0,0,163.0
2,0,7.110696122978827,208,0,0,161.0
1,0,6.740519359606223,208,0,0,107.0
1,0,6.75343791859778,208,0,0,108.0
3,0,7.631916513071252,23,0,0,279.0
2,0,7.089243155027514,208,0,0,162.0
2,0,7.011213987350367,208,0,0,145.0
1,0,6.652863029353347,208,0,0,101.0
2,0,7.050122520269059,21,1,0,91.35
2,0,7.002155954403621,21,1,0,82.21
2,0,7.00850518208228,21,0,1,96.33
1,0,6.568077911411976,21,0,1,64.1
1,0,6.610696044717759,21,0,1,66.56
2,0,6.960347729101308,21,0,1,105.0
1,0,6.647688373563329,21,0,1,70.21
3,0,7.234898420314831,21,0,1,129.0
1,0,6.46302945692067,21,0,1,59.1
1,0,6.587550014824796,21,0,0,69.7
1,0,6.601230118728877,21,0,0,65.33
1,0,6.587550014824796,21,0,0,69.62
1,0,6.617402977974478,21,0,0,65.45
2,0,7.002155954403621,21,1,0,82.55
2,0,6.960347729101308,21,1,0,94.12
1,0,6.621405651764134,21,1,0,64.5
2,0,7.050122520269059,21,1,0,88.26
1,0,6.587550014824796,21,1,0,67.36
2,0,6.976348070447749,21,1,0,90.95
2,0,7.104144092987527,21,1,0,93.82
1,0,6.617402977974478,21,0,0,65.45
2,0,7.002155954403621,21,1,0,82.55
2,0,6.960347729101308,21,1,0,94.12
1,0,6.621405651764134,21,1,0,64.5
2,0,7.050122520269059,21,1,0,88.26
1,0,6.587550014824796,21,1,0,67.36
2,0,6.976348070447749,21,1,0,90.95
2,0,7.104144092987527,21,1,0,93.82
2,0,6.985641817639208,21,1,0,90.39
1,0,6.647688373563329,21,1,0,67.76
2,0,7.266827347520591,25,1,0,194.0
2,0,7.247792581767846,25,1,0,184.0
2,0,7.191429330036379,25,1,0,176.0
2,0,7.176254532017144,25,1,0,166.0
2,0,7.160069207596127,25,1,0,160.0
1,0,6.617402977974478,21,0,0,62.65
2,0,6.937314081223682,21,1,0,98.6
1,0,6.675823221634848,21,1,0,61.5
2,0,7.050122520269059,21,1,0,91.35
2,0,7.002155954403621,21,1,0,82.21
2,0,7.00850518208228,21,0,1,96.33
1,0,6.568077911411976,21,0,1,64.1
1,0,6.610696044717759,21,0,1,66.56
2,0,6.960347729101308,21,0,1,105.0
1,0,6.647688373563329,21,0,1,70.21
3,0,7.234898420314831,21,0,1,129.0
1,0,6.46302945692067,21,0,1,59.1
1,0,6.520621127558696,102,1,0,45.51
1,0,6.568077911411976,21,1,0,69.14
2,0,7.132497551660044,21,0,1,81.6
1,0,6.573680166960646,21,0,0,62.35
1,0,6.542471960506805,21,0,0,60.11
3,0,7.257002707092073,21,0,0,117.0
3,0,7.317212408359839,21,0,0,133.0
2,0,7.037027614686276,21,0,0,114.0
2,0,7.3277805384216315,21,0,0,126.0
1,0,6.664409020350408,21,0,0,66.25
2,0,7.1316985104669115,54,0,1,230.0
1,3,5.602118820879701,164,0,1,65.0
1,0,6.478509642208569,164,0,1,95.0
1,0,6.569481420414296,21,1,0,68.0
6,0,8.24301946898925,90,0,1,2000.0
5,0,7.972810784121404,90,0,1,1600.0
2,0,6.240275845170769,132,0,0,38.62
1,0,5.762051382780177,106,1,0,41.4
2,0,6.408528791059498,170,1,0,64.29
2,0,6.507277712385012,170,1,0,69.71
2,0,6.22455842927536,170,1,0,54.2
2,0,6.230481447578482,170,1,0,54.2
2,0,6.450470422144176,170,1,0,66.9
3,0,6.823286122355687,170,1,0,99.99
2,0,6.48768401848461,170,1,0,68.43
2,0,6.318968113746434,170,1,0,57.3
2,0,6.542471960506805,170,1,0,71.95
2,0,6.493753839851686,170,1,0,68.43
2,0,6.270988431858299,170,1,0,54.56
2,0,6.210600077024653,170,1,0,50.0
3,0,6.812345094177479,170,1,0,86.0
2,0,6.522092798170152,170,1,0,71.77
3,0,6.7464121285733745,170,1,0,85.51
2,0,6.368187186350492,170,1,0,61.02
2,0,6.309918278226516,170,1,0,57.3
2,0,7.0326242610280065,208,1,0,163.0
2,0,6.925595197110468,208,1,0,146.0
1,0,6.677083461247136,208,1,0,108.0
2,0,7.053585727193677,208,1,0,164.0
1,0,6.74993119378857,25,1,0,125.0
1,0,6.664409020350408,25,1,0,114.0
1,0,6.439350371100098,208,1,0,101.0
2,0,7.057897937411856,208,0,0,182.0
1,0,6.638567789166521,208,0,0,113.0
1,0,6.582025138892826,208,0,0,107.0
1,0,6.502790045915623,208,0,0,101.0
2,0,6.90875477931522,208,0,0,140.0
2,0,6.881411303642535,208,1,0,134.0
3,0,7.242082359256962,208,1,0,181.0
3,0,7.346010209913293,25,0,0,225.0
3,0,7.233455418621439,208,0,0,232.0
3,0,7.465655310134056,25,0,0,251.0
2,0,7.079184394609668,25,0,0,160.0
2,0,7.01301578963963,25,0,0,150.0
1,0,6.806829360392176,25,0,0,126.0
3,0,7.29776828253138,208,0,0,251.0
3,0,7.254884810077338,208,0,0,238.0
3,0,7.269616749608169,208,0,0,241.0
2,0,7.057897937411856,208,0,0,182.0
1,0,6.638567789166521,208,0,0,113.0
1,0,6.582025138892826,208,0,0,107.0
1,0,6.502790045915623,208,0,0,101.0
2,0,6.90875477931522,208,0,0,140.0
2,0,7.01301578963963,208,0,0,166.0
2,0,6.97166860472579,208,0,0,158.0
2,0,7.284134806195205,208,0,0,228.0
2,0,7.268920128193722,208,0,0,205.0
2,0,6.874198495453294,208,0,0,146.0
3,0,7.277938572945661,208,0,0,213.0
3,0,7.221835825288449,208,0,0,206.0
2,0,7.171656822768514,208,0,0,205.0
2,0,7.1252830915107115,208,0,0,195.0
3,0,7.358830898342354,208,1,0,238.0
2,0,7.227662498728654,208,1,0,229.0
2,0,7.226936018493289,208,1,0,226.0
2,0,7.113956109566034,208,1,0,203.0
3,0,7.315218389752975,208,1,0,238.0
2,0,7.228388451573604,23,1,0,203.0
2,0,6.914730892718563,208,1,0,156.0
3,0,7.404279118037268,208,1,0,246.0
3,0,7.520234556474628,208,1,0,330.0
2,0,7.00033446027523,208,1,0,181.0
2,0,7.064759027791802,208,1,0,189.0
2,0,7.114769448366463,208,1,0,165.0
3,0,7.27655640271871,208,1,0,203.0
2,0,7.113956109566034,208,1,0,206.0
2,0,7.068172000388042,208,1,0,193.0
3,0,7.27655640271871,208,1,0,203.0
2,0,7.113956109566034,208,1,0,206.0
2,0,7.068172000388042,208,1,0,193.0
3,0,7.333023014386481,208,1,0,240.0
3,0,7.311886164077165,208,1,0,237.0
3,0,7.293697720601438,208,1,0,231.0
3,0,7.404279118037268,208,1,0,244.0
3,0,7.27655640271871,208,1,0,202.0
3,0,7.358830898342354,208,1,0,238.0
2,0,7.227662498728654,208,1,0,229.0
2,0,7.226936018493289,208,1,0,226.0
2,0,7.113956109566034,208,1,0,203.0
4,0,7.4360278163518485,144,0,1,355.0
4,0,7.4360278163518485,144,0,1,355.0
1,0,6.74993119378857,21,1,0,65.21
3,0,6.736966958001855,112,0,0,340.0
2,0,6.461468176353717,112,0,0,202.0
6,0,8.30671904320269,25,0,1,2640.0
5,0,7.919719760924575,206,0,1,1200.0
3,0,7.496097345175956,206,0,1,650.0
1,0,6.46302945692067,21,0,1,57.0
1,0,6.508769136971682,202,0,1,47.99
2,0,7.026426808699636,219,0,1,95.0
2,0,6.7464121285733745,62,0,0,180.0
1,0,6.311734809152915,62,0,0,120.0
2,0,6.994849985833071,205,0,1,190.0
2,0,6.836259277277067,205,0,1,170.0
3,0,7.0909098220799835,205,0,1,200.0
3,0,7.0909098220799835,205,0,1,210.0
2,0,6.957497370876951,205,0,1,160.0
1,0,6.566672429803241,205,0,1,105.0
3,0,7.00397413672268,205,0,1,165.0
3,0,7.193685818395112,205,0,1,230.0
3,0,7.470793774195062,205,0,1,290.0
1,0,6.26530121273771,205,0,1,90.0
1,0,5.993961427306569,205,0,1,67.0
2,0,6.85751406254539,219,0,1,97.0
2,0,7.208600337960199,204,0,1,105.0
2,0,7.026426808699636,204,0,1,89.0
3,0,7.346655163176539,76,0,1,140.0
1,0,6.55250788703459,47,0,0,67.0
3,0,7.208600337960199,204,0,1,125.0
3,0,7.443663683115591,25,1,0,261.0
3,0,7.408530566894626,25,1,0,249.00000000000003
3,0,7.3277805384216315,25,1,0,221.0
3,0,7.288927694521257,25,1,0,218.00000000000003
2,0,7.105786129481271,25,1,0,174.0
1,0,6.580639137284949,208,1,0,112.0
3,0,7.385230923066573,208,1,0,256.0
1,0,6.55250788703459,21,0,1,73.0
1,0,6.62273632394984,21,0,0,60.12
1,0,6.652863029353347,21,0,0,72.45
1,0,6.3561076606958915,136,0,1,120.0
3,0,7.229113877793302,21,0,1,142.0
1,0,5.583496308781699,119,1,0,24.29
1,0,6.042632833682381,119,1,0,38.33
2,0,6.994849985833071,205,0,1,170.0
1,0,6.035481432524756,207,1,0,100.0
1,0,6.169610732491456,11,0,0,125.0
2,0,6.51471269087253,207,1,0,165.0
2,0,6.329720905522696,11,0,0,155.0
2,0,6.576469569048224,11,1,0,160.0
2,0,6.478509642208569,164,1,0,157.0
1,0,6.126869184114185,207,1,0,107.0
1,0,5.971261839790462,207,1,0,81.54
1,0,6.115892125483034,11,0,1,110.0
1,0,6.111467339502679,11,0,1,110.0
1,0,5.993961427306569,207,0,1,85.0
2,0,6.966967138613983,21,0,0,81.62
2,0,6.897704943128636,110,1,0,80.0
2,0,6.88653164253051,110,1,0,99.0
3,0,7.342131730584722,110,1,0,165.0
2,0,7.024649030453636,110,1,0,108.0
2,0,6.980075940561763,208,0,0,152.0
3,0,7.251344983372214,208,0,0,237.0
2,0,6.957497370876951,21,1,0,98.5
2,0,6.957497370876951,21,1,0,83.5
1,0,6.594413459749778,21,1,0,63.0
1,0,6.431331081933479,21,0,1,64.0
2,0,6.792344427470809,208,0,1,210.0
2,0,6.39024066706535,208,0,1,116.0
2,0,6.8679744089702925,11,0,1,125.0
2,0,6.933423025730715,153,0,0,208.0
3,0,7.415175109613295,23,1,0,234.0
2,0,7.228388451573604,23,1,0,203.0
2,0,7.151485463904735,23,1,0,179.0
3,0,7.220373836723949,208,1,0,212.0
3,0,7.164720378771857,208,1,0,205.0
2,0,6.912742820493176,208,1,0,151.0
2,0,7.1316985104669115,21,1,0,221.0
3,0,7.313886831633462,21,1,0,285.0
4,0,8.006700845440367,21,1,0,445.0
1,0,6.705639094860003,21,0,0,59.6
1,0,6.665683717782408,21,0,0,72.14
3,0,7.103322062526113,156,0,1,260.0
1,0,6.580639137284949,170,1,0,42.8
2,0,6.933423025730715,170,1,0,55.4
1,0,6.311734809152915,54,1,0,151.0
2,0,7.1316985104669115,54,0,1,228.0
2,0,6.8679744089702925,208,1,0,145.0
1,3,5.993961427306569,164,0,1,65.0
2,0,6.93828448401696,21,0,0,95.0
3,0,7.633369649679584,167,0,1,550.0
2,0,6.907755278982137,21,0,1,87.9
2,0,6.994849985833071,205,0,1,175.0
3,0,7.3783837129967145,206,0,0,360.0
1,0,6.55250788703459,119,1,0,35.65
1,0,6.311734809152915,119,1,0,30.25
2,0,6.85751406254539,119,0,1,62.0
1,0,6.439350371100098,119,1,0,37.5
5,0,7.844240718141811,206,0,0,625.0
2,0,6.846943139585379,119,0,1,65.0
1,0,6.566672429803241,119,1,0,39.0
2,0,6.8885724595653635,119,1,0,65.0
1,0,6.565264970035361,21,0,1,62.05
2,0,6.878326468291325,21,1,0,82.45
3,0,7.315218389752975,54,0,1,280.0
1,0,6.903747257584598,181,0,1,190.0
2,0,7.3783837129967145,54,0,1,285.0
1,0,6.054439346269371,202,1,0,41.63
2,0,6.2766434893416445,106,1,0,96.0
1,0,6.0473721790462776,106,1,0,73.0
3,0,7.427144133408616,156,0,1,410.0
1,0,6.26530121273771,21,0,1,45.0
1,0,6.236369590203704,21,0,1,65.0
3,0,7.0630481633881725,61,1,0,190.0
2,0,7.0630481633881725,61,1,0,140.0
2,0,6.942156705699469,102,1,0,61.0
1,0,6.47543271670409,102,1,0,39.0
1,0,5.849324779946859,106,1,0,56.99
1,0,6.003887067106539,106,1,0,66.55
1,0,6.161207321695077,106,1,0,78.25
1,0,5.849324779946859,106,1,0,56.99
1,0,6.003887067106539,106,1,0,66.55
1,0,5.849324779946859,106,1,0,56.99
1,0,6.161207321695077,106,1,0,78.25
1,0,6.003887067106539,106,1,0,66.55
1,0,5.857933154483459,106,1,0,59.55
1,0,6.161207321695077,106,1,0,78.25
1,0,5.857933154483459,106,1,0,59.55
